1,1
1,1
16,13
3,2
689,706
4,5
17,15
4,2
1,1
2710,2007
1,1
1,1
608,470
4,3
1,1
1025963,795970
279613,217148
1,1
2,2
1304281,1120834
969032,795970
293,84
4,4
2,3
7,6
1304281,1120834
1,1
23,25
1,1
1304281,1120834
72022,72302
1,1
3,3
3,2
638,659
5,7
21,20
34,32
18,16
1,1
512,550
2,3
2,2
1,1
52588,35679
1,1
3,3
25,24
1,1
3,3
969032,795970
2,2
19,21
2,2
1,1
31,30
36,35
1025963,795970
3,3
2464,2007
3,3
589,580
1,1
4,3
3,3
667,652
1,1
969032,795970
347878,252562
1,1
8,7
1,1
4,5
969032,795970
475,333
1,1
1,1
1,1
1,1
969032,795970
852,435
34,29
2,3
1,1
247,276
55271,55994
1,1
4,4
558,597
2683,2007
1,1
2,2
1304281,1120834
2,2
622,652
1,1
1,1
32,33
2,3
17,15
313,526
966043,808741
7,8
4,2
26,27
1,1
771,478
1,1
278945,252562
1,1
20,20
1,1
1,1
1,1
1,1
583,505
514,436
4680,2007
1,1
90344,66353
1,1
3,2
279613,217148
1,1
262054,217148
1,1
18,15
1304281,1120834
27,29
4,4
3,5
638,485
4,5
1,1
1,1
464,510
470,458
3,4
9,8
378,555
2,2
12,9
32,32
707,500
4,4
778,478
1599,1351
1,1
1,1
2,2
2,2
1,1
629,410
1,1
15,18
279613,217148
1,1
1304281,1120834
278945,252562
1,1
1,1
2,2
3,4
3,5
4,5
717,569
24,21
3,3
1025963,795970
2,2
3,4
470,323
4,3
3,4
7,6
539,516
3,3
1,1
86754,62350
1168,1040
1,1
976,470
3,3
171235,108514
17,14
1,1
1386,1171
1,1
1304281,1120834
1,1
1,1
3,3
1304281,1120834
1,1
1,1
525,792
12,14
1,1
1,1
9,10
7,5
2467,2007
462,477
1,1
1,1
1,3
1,1
1,1
1,1
969032,795970
7,2
1,1
4,5
1,1
3,4
2,2
1025963,795970
193,401
966043,808741
1,1
4,5
2,1
27,28
1,1
772,466
1,1
797,650
1,1
23,24
1,1
4,5
2769,2007
966043,808741
2,2
55271,55994
33,29
1,1
1,1
953,654
681,492
4,5
1,1
55271,55994
2,2
9,8
646,595
520,580
601,448
3,3
1304281,1120834
969032,795970
1,1
1,1
1,1
1,1
1,1
731,464
1,1
1,1
288,647
4,3
11,12
24,24
1,1
1,1
2,3
1,1
966043,808741
1304281,1120834
32,31
3,4
23,22
1,1
1,1
1,1
1,1
1304281,1120834
1304281,1120834
831,605
3,3
14,72
1,1
966043,808741
6,5
2,3
1,1
193,465
1,1
4,4
1304281,1120834
4,4
3,3
347878,252562
3,4
1304281,1120834
111098,57124
1,1
3,3
23,22
2833,2007
1,1
262054,217148
509,536
1025963,795970
564,495
1,1
1304281,1120834
1,1
28,30
2,1
1,1
2,1
1,1
522,305
1025963,795970
15,14
26,26
1,1
23,20
1,1
2442,2007
347878,252562
1,1
418,339
1,1
1,1
2,3
54967,38372
1,1
1,1
1,1
3,3
1,1
734,525
3,3
1,1
1,1
1,1
75721,47518
5,4
1,1
17,20
938,611
1304281,1120834
1,1
1,1
2612,2006
831,483
2746,2007
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
3,2
7,5
1,1
1,1
1,1
3,2
2,1
1,1
1,1
4,3
3,3
4,4
2012,2007
23,20
2483,2005
366,501
1,1
5,4
