51125,72302
162,1
6,5
3919,4063
2,1
35,65
9,14
1553856,2389201
1,2
1,2
278,1
1419,2007
1,1
479233,469226
6,20
5,6
0,1
2,2
558,571
394,484
6,1
17,56
9,7
2,1
0,1
5,6
0,1
1543203,2828648
1553856,2389201
0,1
6,1
17,42
17,38
25,34
469,1
0,1
61553,180616
6,5
0,1
2,16
7281,14964
1419,1558
394,1
2,4
3,4
0,1
0,1
0,1
9,4
0,1
2,3
257948,252562
234,87
1419,2007
1,1
6,8
278,496
178588,252562
1,1
278,1
1003,2007
9,28
1990301,411501
558,634
3,2
234,216
6,12
1419,791
2,18
278,1
1,1
768,1252
6,16
13048434,1120834
2,2
3,10
0,1
35,4
2,2
792944,56570
234,475
0,1
126280,252562
666240,455
394,1
2,3
1294,546
6,1
6,24
9712,16462
218553,778438
2,3
2,1
0,1
394,1
2,3
0,1
2,3
1019778,1442184
2,2
2764,4014
1,1
0,1
2,2
1,1
218553,778438
2,2
47,15
47,13
2,4
1540,1303
0,1
1086,1228
1,1
0,1
1,2
3919,2400
1,3
2,3
1543203,2828648
3,1
493040,505548
6,1
234,250
1003,66353
1,2
1,2
2,1
331,477
6,2
331,1
634,549
41833,1272
1,1
47,30
6,8
19022,44369
2188041,2894749
126280,252562
153546,217148
1,1
2,2
9,15
6,1
116254,137017
0,1
17,70
0,1
3,4
17,44
9,12
2764,8028
5,6
2023,794
9,14
394,37
1,2
6,3
0,1
0,1
6,24
331792,469226
17,46
0,1
2,1
2057118,2894749
234,246
2188041,2894749
562835,795970
3,4
0,1
2,1
394,492
278,638
915879,633443
36463,72927
162,311
234,214
102659,83
0,1
1,1
1,1
1086,1634
1,2
2050,6016
0,1
394,131
1,1
1543203,2828648
39,32
1003,2007
562835,795970
291497,411501
234,1
0,1
17,23
2,1
331,454
6,1
0,3
558,384
3,1
0,1
9,6
3,4
6,15
562835,795970
394,472
394,296
9,4
558,696
645,1692
1419,2005
2023,788
0,1
666240,443
5,6
2,5
2,2
3,4
278,1
0,1
0,1
792944,55601
1,1
9,4
0,1
1,2
0,1
0,1
5,9
0,1
461264,344
645,1771
1,2
199,1
17,19
229713,324864
2057118,2894749
9,33
3,16
1,4
1003,70299
394,573
1019778,1442184
290975,411501
1019778,1442184
1,2
2188041,2894749
9,13
0,1
768,1654
0,1
2764,4012
768,1231
0,1
2057118,2894749
1,1
0,1
634,442
2764,4014
2,1
278,362
6,17
1419,2007
331,440
0,1
1027990,505548
5,8
9,12
9,23
1543203,2828648
2,4
469,480
915879,633443
1089,1726
469,480
571866,808741
5,4
126280,252562
25,37
6,28
0,1
9,29
0,1
2,1
3,3
229,332
0,1
1,3
558,675
1,1
0,1
3,3
278,123
6,22
1,4
2,3
1553856,2389201
2057118,2894749
768,1234
19022,44543
0,1
2,1
9,23
479233,469226
2764,4014
162,291
1,4
0,1
6,1
1,4
1003,2007
1,1
2,1
1553856,2389201
3919,6040
0,1
1,2
2,3
1003,62350
6,16
1419,2007
2050,2007
178588,252562
2,1
278,612
2,4
792549,1120834
1,1
1553856,2389201
0,1
1,1
0,1
3919,6050
3,1
1,2
